ts,cpu_total,cpu_max_core,ram_used_gb,cpu_server_pct,cpu_client_pct,gpu0_util,gpu0_memutil,gpu0_mem_mib,gpu0_power_w
1785346620.175,9.5,100.0,65.78,147.0,65.0,45,36,43051,208.50
1785346621.175,8.3,100.0,66.13,147.0,69.0,46,36,43051,178.36
1785346622.175,6.6,100.0,66.12,147.0,62.0,47,37,43051,177.41
1785346623.175,6.7,100.0,66.13,148.0,44.0,51,39,43051,175.68
1785346624.175,7.7,100.0,66.14,132.0,28.0,53,39,43051,173.13
1785346625.176,6.0,100.0,66.16,126.0,22.0,49,36,43051,169.80
1785346626.176,6.8,100.0,66.13,102.0,9.0,57,43,43051,174.28
1785346627.176,5.2,100.0,66.06,94.0,4.0,59,44,43051,178.41
1785346628.176,5.8,100.0,66.04,96.0,4.0,59,44,43051,177.49
1785346629.176,6.0,100.0,65.98,93.0,3.0,58,44,43051,177.28
1785346630.176,7.6,100.0,65.91,60.3,42.2,0,0,43051,154.81
1785346631.176,3.8,39.6,64.63,3.0,0.0,0,0,43051,119.21
1785346632.176,3.1,92.9,64.38,3.0,0.0,0,0,43051,113.00
1785346633.176,4.9,100.0,64.38,2.0,0.0,0,0,43051,112.82
1785346634.176,4.4,100.0,64.40,3.0,0.0,0,0,43051,112.69
1785346635.176,3.4,100.0,64.40,3.0,0.0,0,0,43051,112.66
1785346636.177,5.0,100.0,61.57,0.0,0.0,100,9,0,116.98
