ts,cpu_total,cpu_max_core,ram_used_gb,cpu_server_pct,cpu_client_pct,gpu0_util,gpu0_memutil,gpu0_mem_mib,gpu0_power_w
1785451704.059,3.9,100.0,97.39,2.0,3.0,0,0,42359,113.63
1785451705.059,4.0,99.0,97.40,4.0,3.0,0,0,42359,113.63
1785451706.060,3.7,100.0,97.42,2.0,3.0,0,0,42359,113.78
1785451707.060,2.9,100.0,97.43,2.0,2.0,0,0,42359,113.78
1785451708.060,3.1,100.0,97.42,2.0,3.0,0,0,42359,113.63
1785451709.060,3.0,100.0,97.43,3.0,3.0,0,0,42359,113.68
1785451710.060,3.2,100.0,97.42,1.0,4.0,0,0,42359,113.68
1785451711.060,3.6,100.0,97.41,3.0,4.0,0,0,42359,113.64
1785451712.060,5.3,100.0,97.41,2.0,4.0,0,0,42359,113.63
1785451713.060,4.1,100.0,97.42,3.0,6.0,0,0,42359,113.67
1785451714.060,4.7,100.0,97.42,2.0,5.0,0,0,42359,113.67
1785451715.060,4.3,100.0,97.41,1.0,4.0,0,0,42359,113.62
1785451716.060,4.0,100.0,97.41,3.0,4.0,0,0,42359,113.61
1785451717.061,3.6,83.0,97.39,2.0,6.0,0,0,42359,113.60
1785451718.061,2.1,57.4,97.39,4.0,6.0,0,0,42359,113.60
1785451719.061,4.1,70.3,97.38,3.0,4.0,0,0,42359,113.60
1785451720.061,2.8,77.0,97.39,1.0,6.0,0,0,42359,113.59
1785451721.061,3.0,59.6,97.39,3.0,6.0,0,0,42359,113.54
1785451722.061,4.5,51.5,97.44,3.0,5.0,0,0,42359,113.55
1785451723.061,3.5,80.0,97.44,3.0,4.0,0,0,42359,113.50
1785451724.061,2.8,99.0,97.43,3.0,5.0,0,0,42359,113.52
1785451725.061,4.4,94.0,97.43,2.0,6.0,0,0,42359,113.72
1785451726.062,3.6,100.0,97.45,2.0,7.0,0,0,42359,113.67
1785451727.062,3.4,100.0,97.46,2.0,5.0,0,0,42359,113.56
1785451728.062,6.3,78.0,97.46,3.0,5.0,0,0,42359,113.60
1785451729.062,4.0,100.0,97.42,3.0,8.0,0,0,42359,113.67
1785451730.062,3.5,99.0,97.41,1.0,7.0,0,0,42359,113.62
1785451731.062,6.0,100.0,97.43,3.0,3.0,0,0,42359,113.56
1785451732.062,4.0,100.0,97.42,3.0,2.0,0,0,42359,113.51
1785451733.062,3.9,100.0,97.41,1.0,2.0,0,0,42359,113.48
1785451734.062,4.7,100.0,97.42,2.0,14.0,0,0,42359,113.51
1785451735.062,4.5,100.0,97.42,1.0,8.0,0,0,42359,113.57
1785451736.063,3.8,100.0,97.42,3.0,8.0,0,0,42359,113.63
1785451737.063,3.7,100.0,97.44,2.0,8.0,0,0,42359,113.53
1785451738.063,3.7,99.0,97.44,1.0,9.0,0,0,42359,113.53
1785451739.063,3.0,93.1,97.44,3.0,8.0,0,0,42359,113.57
1785451740.063,2.8,94.0,97.45,2.0,7.0,0,0,42359,113.50
1785451741.063,2.6,58.0,97.45,3.0,6.0,0,0,42359,113.50
1785451742.063,1.8,51.0,97.45,4.0,7.0,0,0,42359,113.50
1785451743.063,4.1,55.4,97.46,3.0,9.0,0,0,42359,113.46
1785451744.063,5.3,79.8,97.45,1.0,11.0,0,0,42359,113.44
1785451745.063,5.2,100.0,97.45,2.0,8.0,0,0,42359,113.47
1785451746.064,3.6,99.0,97.45,2.0,10.0,0,0,42359,113.48
1785451747.064,3.7,100.0,97.42,3.0,6.0,0,0,42359,113.48
1785451748.064,3.1,79.2,97.40,2.0,11.0,0,0,42359,113.49
1785451749.064,2.9,85.9,97.40,2.0,31.0,0,0,42359,113.46
1785451750.064,2.3,53.5,97.40,2.0,7.0,0,0,42359,113.46
1785451751.064,2.1,66.0,97.39,3.0,8.0,0,0,42359,113.46
1785451752.064,2.1,66.0,97.39,2.0,8.0,0,0,42359,113.46
1785451753.064,2.2,54.0,97.40,5.0,8.0,0,0,42359,113.44
1785451754.064,2.6,89.0,97.41,2.0,7.0,0,0,42359,113.39
1785451755.065,2.5,60.0,97.41,3.0,8.0,0,0,42359,113.46
1785451756.065,2.8,59.0,97.40,2.0,8.0,0,0,42359,113.44
1785451757.065,2.4,52.5,97.40,4.0,8.0,0,0,42359,113.44
1785451758.065,2.4,65.0,97.40,2.0,9.0,0,0,42359,113.46
1785451759.065,2.6,75.0,97.39,3.0,10.0,0,0,42359,113.46
1785451760.065,2.2,52.0,97.40,3.0,14.0,0,0,42359,113.46
1785451761.065,2.5,51.0,97.40,3.0,10.0,0,0,42359,113.46
1785451762.065,3.1,76.0,97.40,1.0,8.0,0,0,42359,113.46
1785451763.065,2.6,74.3,97.41,3.0,15.9,0,0,42359,113.46
1785451764.065,2.5,66.7,97.39,4.0,12.0,0,0,42359,113.46
1785451765.066,4.1,98.0,97.39,3.0,183.0,0,0,42359,113.41
1785451766.066,2.5,50.5,97.40,3.0,16.0,0,0,42359,113.46
1785451767.066,2.4,66.0,97.40,3.0,19.0,0,0,42359,113.50
1785451768.066,2.3,98.0,97.40,4.0,14.0,0,0,42359,113.46
1785451769.066,2.5,66.0,97.43,1.0,26.0,0,0,42359,113.39
1785451770.066,2.5,100.0,97.43,3.0,18.1,0,0,42359,113.39
1785451771.066,2.4,51.5,97.45,3.0,9.0,0,0,42359,113.41
1785451772.066,2.7,58.0,97.44,3.0,5.0,0,0,42359,113.46
1785451773.066,2.6,50.5,97.42,3.0,6.0,0,0,42359,113.41
1785451774.067,2.8,92.9,97.42,3.0,5.0,0,0,42359,113.35
