ts,cpu_total,cpu_max_core,ram_used_gb,cpu_server_pct,cpu_client_pct,gpu0_util,gpu0_memutil,gpu0_mem_mib,gpu0_power_w
1785127485.472,7.4,100.0,64.52,30.0,0.0,0,0,0,33.19
1785127486.472,9.6,100.0,64.56,28.0,0.0,0,0,0,33.19
1785127487.472,6.0,100.0,64.57,24.0,0.0,0,0,0,33.19
1785127488.472,5.7,100.0,64.52,28.0,0.0,0,0,0,33.19
1785127489.472,6.4,100.0,64.51,32.0,0.0,0,0,0,33.19
1785127490.472,8.4,100.0,64.59,29.0,0.0,0,0,0,33.25
1785127491.472,12.1,100.0,64.66,21.9,0.0,0,0,0,33.21
1785127492.472,12.0,100.0,64.65,25.1,0.0,0,0,0,33.11
1785127493.472,7.4,100.0,64.66,28.0,0.0,0,0,0,33.15
1785127494.472,6.6,100.0,64.66,24.0,0.0,0,0,0,33.25
1785127495.473,6.4,100.0,64.65,29.0,0.0,0,0,0,33.35
1785127496.473,5.6,100.0,64.65,25.0,0.0,0,0,0,33.24
1785127497.473,7.0,100.0,64.63,22.0,0.0,0,0,0,33.15
1785127498.473,6.9,100.0,64.63,32.0,0.0,0,0,0,33.20
1785127499.473,12.8,100.0,64.73,24.0,0.0,0,0,0,33.20
1785127500.473,6.6,100.0,64.67,23.0,0.0,0,0,0,33.20
1785127501.473,11.7,100.0,64.75,27.0,0.0,0,0,0,33.20
1785127502.473,14.6,100.0,64.97,27.1,0.0,0,0,0,50.62
1785127504.583,9.7,100.0,65.00,13.8,0.0,0,0,0,50.62
1785127505.583,7.8,100.0,65.03,14.0,0.0,0,0,0,50.61
1785127506.583,7.2,100.0,65.42,14.0,0.0,0,0,3,33.41
1785127507.583,6.7,100.0,65.73,14.0,0.0,0,0,267,52.29
1785127508.583,6.7,100.0,66.09,15.0,0.0,0,0,267,103.30
1785127509.583,14.1,100.0,66.06,19.0,0.0,6,1,0,104.15
1785127510.583,12.7,100.0,65.20,12.0,0.0,0,0,0,104.17
1785127511.583,6.4,100.0,65.22,17.0,0.0,0,0,0,104.27
1785127512.583,6.6,100.0,65.21,9.0,0.0,0,0,0,104.28
1785127513.583,6.5,100.0,65.19,26.0,0.0,0,0,0,69.32
1785127514.584,10.3,100.0,65.04,20.0,0.0,0,0,0,34.07
1785127515.584,12.2,100.0,65.10,23.0,0.0,0,0,0,33.69
1785127516.584,13.1,100.0,65.15,22.0,0.0,0,0,0,33.54
1785127517.584,8.7,100.0,65.11,22.1,0.0,0,0,0,33.49
1785127518.584,12.4,100.0,65.17,24.9,0.0,0,0,0,33.54
1785127519.584,5.8,100.0,65.17,25.0,0.0,0,0,0,33.63
1785127520.584,6.5,100.0,65.19,17.0,0.0,0,0,0,33.58
1785127521.584,5.5,100.0,65.21,14.0,0.0,0,0,0,33.39
1785127522.584,5.6,100.0,65.22,19.0,0.0,0,0,0,33.39
1785127523.584,6.9,100.0,65.17,28.0,0.0,0,0,0,33.53
1785127524.585,11.8,100.0,65.30,35.1,0.0,0,0,0,33.58
1785127525.585,14.1,100.0,65.35,179.4,0.0,0,0,0,33.67
1785127526.585,13.2,100.0,65.36,20.1,0.0,0,0,0,33.53
1785127527.585,4.8,100.0,65.38,19.9,0.0,0,0,0,33.39
1785127528.585,6.4,100.0,65.38,15.0,0.0,0,0,0,33.49
1785127529.585,4.4,100.0,65.37,13.0,0.0,0,0,0,33.53
1785127530.585,6.4,100.0,65.38,33.0,0.0,0,0,0,33.53
1785127531.585,4.9,100.0,65.38,45.0,0.0,0,0,0,33.49
1785127532.585,6.3,100.0,65.53,32.0,0.0,0,0,0,33.49
1785127533.585,10.4,100.0,65.50,26.1,0.0,0,0,0,33.39
1785127534.585,6.7,100.0,65.55,28.9,0.0,0,0,0,33.35
1785127535.586,5.3,100.0,65.46,33.0,0.0,0,0,0,33.39
1785127536.586,10.5,100.0,65.42,33.0,0.0,0,0,0,33.45
1785127537.586,4.7,100.0,65.42,48.0,0.0,0,0,0,33.45
1785127538.586,4.6,100.0,65.43,36.0,0.0,0,0,0,33.39
1785127539.586,5.4,100.0,65.38,39.0,0.0,0,0,0,33.39
1785127540.586,4.7,100.0,65.39,51.0,0.0,0,0,0,33.45
1785127541.586,6.9,100.0,65.41,193.9,0.0,0,0,0,33.44
1785127542.586,4.9,100.0,65.43,29.0,0.0,0,0,0,33.34
1785127543.586,4.6,100.0,65.37,14.0,0.0,0,0,0,33.30
1785127544.586,5.5,100.0,65.36,17.0,0.0,0,0,0,33.35
1785127545.587,4.8,100.0,65.37,18.0,0.0,0,0,0,33.44
1785127546.587,5.5,100.0,65.46,24.0,0.0,0,0,0,33.59
1785127547.587,4.7,100.0,65.53,34.0,0.0,0,0,0,33.59
1785127548.587,5.5,100.0,65.59,32.0,0.0,0,0,0,33.39
1785127549.587,4.6,100.0,65.63,34.0,0.0,0,0,0,33.34
1785127550.587,3.5,100.0,65.62,45.0,0.0,0,0,0,33.45
1785127551.587,3.8,100.0,65.53,19.0,0.0,0,0,0,33.50
1785127552.587,4.1,100.0,65.50,47.0,0.0,0,0,0,33.44
1785127553.587,2.6,100.0,65.49,18.0,0.0,0,0,0,33.40
1785127554.587,3.0,100.0,65.49,19.0,0.0,0,0,0,33.41
1785127555.588,3.5,100.0,65.46,19.0,0.0,0,0,0,33.36
1785127556.588,3.7,100.0,65.59,17.0,0.0,0,0,0,33.36
1785127557.588,4.5,100.0,65.60,16.0,0.0,0,0,0,33.36
1785127558.588,3.4,100.0,65.58,16.0,0.0,0,0,0,33.36
1785127559.588,3.7,100.0,65.57,29.0,0.0,0,0,0,33.36
1785127560.588,3.6,90.0,65.59,50.0,0.0,0,0,0,33.41
1785127561.588,3.5,100.0,65.58,32.0,0.0,0,0,0,33.41
1785127562.588,4.7,100.0,65.59,28.0,0.0,0,0,0,33.31
1785127563.588,3.4,100.0,65.58,24.0,0.0,0,0,0,33.41
1785127564.588,3.4,100.0,65.58,20.0,0.0,0,0,0,33.51
1785127565.588,3.7,100.0,65.58,19.0,0.0,0,0,0,33.46
1785127566.589,4.5,100.0,65.84,48.0,0.0,0,0,0,33.36
1785127567.589,3.8,100.0,65.83,93.0,0.0,0,0,0,33.36
1785127568.589,3.6,100.0,65.92,101.0,0.0,0,0,0,33.41
1785127569.589,6.0,100.0,65.99,93.0,0.0,0,0,0,33.36
1785127570.589,7.1,100.0,65.97,14.0,0.0,0,0,0,33.31
1785127571.589,2.8,100.0,66.08,34.0,0.0,0,0,0,33.31
1785127572.589,4.5,100.0,66.16,192.0,0.0,0,0,0,33.36
1785127573.589,3.1,100.0,66.17,38.0,0.0,0,0,0,33.36
1785127574.589,3.2,100.0,66.14,35.0,0.0,0,0,0,33.31
1785127575.589,2.3,100.0,66.14,22.0,0.0,0,0,0,33.31
1785127576.589,2.5,100.0,66.15,27.0,0.0,0,0,0,33.41
1785127577.590,2.4,100.0,66.14,19.0,0.0,0,0,0,33.41
1785127578.590,7.0,100.0,66.15,21.0,0.0,0,0,0,33.31
1785127579.590,3.7,100.0,66.18,28.0,0.0,0,0,0,33.31
1785127580.590,3.0,100.0,66.19,17.0,0.0,0,0,0,33.36
1785127581.590,4.5,100.0,66.16,12.0,0.0,0,0,0,33.36
1785127582.590,3.4,100.0,66.16,4.0,0.0,0,0,0,33.31
1785127583.590,4.2,100.0,66.15,6.0,0.0,0,0,0,33.36
1785127584.590,4.5,100.0,66.12,45.0,0.0,0,0,0,33.36
1785127585.590,4.3,100.0,66.12,45.0,0.0,0,0,0,33.36
1785127586.590,3.7,100.0,66.14,37.0,0.0,0,0,0,33.36
1785127587.590,4.6,100.0,66.13,30.0,0.0,0,0,0,33.36
1785127588.591,3.6,100.0,66.13,41.0,0.0,0,0,0,33.41
1785127589.591,3.4,100.0,65.15,29.0,0.0,0,0,0,33.36
1785127590.591,3.5,100.0,63.87,35.0,0.0,0,0,0,33.31
1785127591.591,3.7,100.0,62.86,48.8,0.0,0,0,0,33.31
1785127592.591,4.2,100.0,62.83,22.1,0.0,0,0,0,33.31
1785127593.591,3.5,100.0,59.71,16.0,0.0,0,0,0,33.35
1785127594.591,3.8,100.0,56.39,34.0,0.0,0,0,0,33.36
1785127595.591,2.5,100.0,56.37,36.0,0.0,0,0,0,33.36
1785127596.591,6.6,100.0,56.38,42.0,0.0,0,0,0,33.36
1785127597.591,3.7,100.0,56.41,59.0,0.0,0,0,0,33.31
1785127598.592,3.3,100.0,56.40,41.0,0.0,0,0,0,33.31
1785127599.592,3.1,100.0,56.36,16.0,0.0,0,0,0,33.32
1785127600.592,2.2,100.0,56.38,19.0,0.0,0,0,0,33.32
1785127601.592,3.2,100.0,56.39,18.0,0.0,0,0,0,33.32
1785127602.592,2.7,100.0,55.17,19.0,0.0,0,0,0,33.32
1785127603.592,3.9,51.0,49.61,40.0,0.0,0,0,0,33.33
1785127604.592,2.5,24.5,49.63,43.0,0.0,0,0,0,33.33
1785127605.592,8.3,58.4,49.65,27.0,0.0,0,0,0,33.29
1785127606.592,4.0,54.5,49.67,25.0,0.0,0,0,0,33.29
1785127607.593,5.5,31.3,49.67,191.9,0.0,0,0,0,33.34
1785127608.593,4.0,23.8,49.67,29.0,0.0,0,0,0,33.29
1785127609.593,4.9,23.5,49.67,22.0,0.0,0,0,0,33.24
1785127610.593,4.1,28.2,49.65,30.0,0.0,0,0,0,33.35
1785127611.593,4.1,29.3,49.67,32.9,0.0,0,0,0,33.35
1785127612.593,4.7,39.0,49.72,50.0,0.0,0,0,0,33.30
1785127613.593,4.0,54.6,49.72,56.1,0.0,0,0,0,33.30
1785127614.593,5.1,27.7,49.72,32.0,0.0,0,0,0,33.30
1785127615.594,4.9,25.7,49.73,37.0,0.0,0,0,0,33.35
1785127616.594,5.1,24.2,49.76,134.0,0.0,0,0,0,33.40
1785127617.594,4.1,21.1,49.74,17.0,0.0,0,0,0,33.39
1785127618.594,6.7,27.3,49.65,15.0,0.0,0,0,0,33.34
1785127619.594,6.3,24.8,49.54,19.0,0.0,0,0,0,33.34
1785127620.594,5.7,35.4,49.48,15.0,0.0,0,0,0,33.30
1785127621.594,5.3,25.3,49.52,16.0,0.0,0,0,0,33.30
1785127622.594,4.9,32.0,49.54,16.0,0.0,0,0,0,33.35
1785127623.595,4.2,24.8,49.47,13.0,0.0,0,0,0,33.35
1785127624.595,3.7,24.5,49.49,15.0,0.0,0,0,0,33.33
1785127625.595,3.6,24.0,49.50,17.0,0.0,0,0,0,33.34
1785127626.595,5.5,26.0,49.48,22.0,0.0,0,0,0,33.39
1785127627.595,3.8,35.1,49.50,19.0,0.0,0,0,0,33.40
1785127628.595,3.7,23.2,49.52,22.0,0.0,0,0,0,33.35
1785127629.595,5.7,32.7,49.54,34.0,0.0,0,0,0,33.35
1785127630.596,4.2,23.0,49.49,16.0,0.0,0,0,0,33.35
1785127631.596,4.6,23.0,49.46,18.0,0.0,0,0,0,33.34
1785127632.596,3.6,22.9,49.44,15.0,0.0,0,0,0,33.34
1785127633.596,3.8,21.5,49.43,18.0,0.0,0,0,0,33.35
1785127634.596,3.9,22.3,49.41,20.0,0.0,0,0,0,33.34
1785127635.596,5.4,21.0,49.44,17.0,0.0,0,0,0,33.34
1785127636.596,3.8,22.4,49.46,17.0,0.0,0,0,0,33.39
1785127637.597,3.6,20.0,49.45,21.0,0.0,0,0,0,33.39
1785127638.597,9.7,34.4,49.46,16.0,0.0,0,0,0,33.39
1785127639.597,4.0,22.1,49.47,17.0,0.0,0,0,0,33.39
1785127640.597,5.4,34.0,49.46,18.0,0.0,0,0,0,33.39
1785127641.597,6.5,50.0,49.47,15.0,0.0,0,0,0,33.38
1785127642.597,4.8,78.6,49.51,17.0,0.0,0,0,0,33.38
1785127643.597,5.0,83.8,49.52,16.0,0.0,0,0,0,33.44
1785127644.598,5.4,100.0,49.64,15.0,0.0,0,0,0,33.39
1785127645.598,4.8,76.0,49.73,17.0,0.0,0,0,0,33.38
1785127646.598,5.5,66.0,49.79,16.0,0.0,0,0,0,33.48
1785127647.598,5.0,100.0,49.86,15.0,0.0,0,0,0,33.43
1785127648.598,5.3,83.0,50.07,19.0,0.0,0,0,0,33.38
1785127649.598,4.4,100.0,50.56,17.0,0.0,0,0,0,33.42
1785127650.598,4.8,100.0,51.07,21.0,0.0,0,0,0,33.42
1785127651.598,4.5,100.0,51.60,16.0,0.0,0,0,0,33.42
1785127652.598,3.2,100.0,51.62,19.0,0.0,0,0,0,33.42
1785127653.599,5.8,100.0,51.68,15.0,0.0,0,0,0,33.42
1785127654.599,10.0,100.0,52.07,13.0,0.0,0,0,0,33.47
1785127655.599,9.6,61.0,52.65,16.0,0.0,0,0,0,33.53
1785127656.599,9.3,47.0,53.08,17.0,0.0,0,0,0,33.44
1785127657.599,7.7,56.0,53.79,16.0,0.0,0,0,0,33.44
1785127658.599,2.4,100.0,55.64,11.0,0.0,0,0,0,33.44
1785127659.599,2.7,100.0,57.51,13.0,0.0,0,0,0,33.43
1785127660.599,2.9,100.0,59.71,12.0,0.0,0,0,0,33.43
1785127661.599,9.3,26.0,58.60,11.0,0.0,0,0,0,33.38
1785127662.600,5.2,80.0,57.04,15.0,0.0,0,0,0,33.38
1785127663.600,2.7,68.0,50.56,29.0,0.0,0,0,0,33.43
1785127664.600,5.3,57.0,50.30,23.0,0.0,0,0,0,33.48
1785127665.600,3.7,74.3,50.37,16.0,0.0,0,0,0,33.44
1785127666.600,5.1,41.7,50.44,16.0,0.0,0,0,0,33.39
1785127667.600,2.6,99.0,50.54,17.0,0.0,0,0,0,33.44
1785127668.600,4.6,80.0,50.73,16.0,0.0,0,0,0,33.44
1785127669.600,4.5,100.0,51.19,15.0,0.0,0,0,0,33.44
1785127670.601,3.5,100.0,51.68,17.0,0.0,0,0,0,33.49
1785127671.601,3.0,100.0,52.14,32.0,0.0,0,0,0,33.49
1785127672.601,2.5,100.0,52.26,17.0,0.0,0,0,0,33.44
1785127673.601,6.4,65.0,52.33,17.0,0.0,0,0,0,33.44
1785127674.601,7.2,42.6,52.68,15.0,0.0,0,0,0,33.49
1785127675.601,9.8,38.6,52.96,14.0,0.0,0,0,0,33.54
1785127676.601,7.8,64.0,53.56,11.0,0.0,0,0,0,33.49
1785127677.601,10.0,27.7,53.76,11.0,0.0,0,0,0,33.44
1785127678.601,4.0,81.8,54.94,7.0,0.0,0,0,0,33.49
1785127679.602,3.3,100.0,56.78,18.0,0.0,0,0,0,33.53
1785127680.602,2.7,100.0,58.59,19.0,0.0,0,0,0,33.63
1785127681.602,4.7,86.0,59.20,15.0,0.0,0,0,0,33.58
1785127682.602,10.3,26.3,59.20,12.0,0.0,0,0,0,33.49
1785127683.602,9.4,24.0,59.20,15.0,0.0,0,0,0,33.49
1785127684.602,4.1,90.0,56.15,14.0,0.0,0,0,0,33.59
1785127685.602,3.2,100.0,50.80,12.0,0.0,0,0,0,33.58
1785127686.602,2.5,26.5,50.51,17.0,0.0,0,0,0,33.58
1785127687.603,2.1,48.5,50.47,13.0,0.0,0,0,0,33.48
1785127688.603,3.1,37.0,50.56,16.0,0.0,0,0,0,33.48
1785127689.603,5.9,72.3,50.63,24.0,0.0,0,0,0,33.43
1785127690.603,3.4,66.0,50.78,34.0,0.0,0,0,0,33.58
1785127691.603,3.8,89.9,50.84,14.0,0.0,0,0,0,33.58
1785127692.603,6.1,61.0,51.09,15.0,0.0,0,0,0,33.63
1785127693.603,5.6,86.9,51.46,16.0,0.0,0,0,0,33.58
1785127694.603,4.9,43.4,51.56,22.0,0.0,0,0,0,33.53
1785127695.604,9.7,27.5,51.55,22.0,0.0,0,0,0,33.48
1785127696.604,8.8,45.0,51.63,22.0,0.0,0,0,0,33.48
1785127697.604,9.8,27.0,51.64,18.0,0.0,0,0,0,33.53
1785127698.604,13.9,39.4,51.64,11.0,0.0,0,0,0,33.58
1785127699.604,9.3,56.6,51.70,8.0,0.0,0,0,0,33.58
1785127700.604,11.1,76.0,51.68,9.0,0.0,0,0,0,33.52
1785127701.604,12.1,93.9,51.69,13.0,0.0,0,0,0,33.57
1785127702.604,10.7,99.0,51.71,21.0,0.0,0,0,0,33.57
1785127703.605,11.2,79.8,51.65,29.0,0.0,0,0,0,33.52
1785127704.605,11.9,99.0,51.56,25.0,0.0,0,0,0,33.52
1785127705.605,11.2,83.0,51.50,31.1,0.0,0,0,0,33.51
1785127706.605,11.2,85.0,51.49,24.9,0.0,0,0,0,33.57
1785127707.605,11.0,62.6,51.46,31.0,0.0,0,0,0,33.62
1785127708.605,11.7,98.0,51.44,21.0,0.0,0,0,0,33.56
1785127709.605,10.7,86.0,51.46,27.0,0.0,0,0,0,33.51
1785127710.605,10.3,86.0,51.37,41.1,0.0,0,0,0,33.51
1785127711.605,10.8,86.0,51.35,37.9,0.0,0,0,0,33.51
1785127712.605,10.4,62.0,51.34,22.0,0.0,0,0,0,33.56
1785127713.606,11.5,65.7,51.36,25.0,0.0,0,0,0,33.56
1785127714.606,10.7,94.0,51.29,34.0,0.0,0,0,0,33.51
1785127715.606,10.9,99.0,51.27,23.0,0.0,0,0,0,33.51
1785127716.606,11.5,79.6,51.24,28.0,0.0,0,0,0,33.47
1785127717.606,10.6,68.7,51.21,17.0,0.0,0,0,0,33.51
1785127718.606,11.6,59.6,51.20,15.0,0.0,0,0,0,33.61
1785127719.606,10.4,55.0,51.20,22.1,0.0,0,0,0,33.57
1785127720.606,11.2,99.0,51.20,29.9,0.0,0,0,0,33.52
1785127721.606,10.7,87.0,51.19,20.0,0.0,0,0,0,33.56
1785127722.607,11.2,99.0,51.18,15.0,0.0,0,0,0,33.61
1785127723.607,11.1,92.9,51.25,15.0,0.0,0,0,0,33.66
1785127724.607,10.4,80.0,51.15,13.0,0.0,0,0,0,33.60
1785127725.607,11.3,83.2,51.20,15.0,0.0,0,0,0,33.50
1785127726.607,9.9,86.0,51.14,14.0,0.0,0,0,0,33.51
1785127727.607,10.6,86.1,51.12,13.0,0.0,0,0,0,33.51
1785127728.607,9.4,49.5,51.16,13.0,0.0,0,0,0,33.52
1785127729.607,12.2,98.0,51.17,14.0,0.0,0,0,0,33.52
1785127730.607,9.0,54.5,51.14,13.0,0.0,0,0,0,33.51
1785127731.608,10.2,32.7,51.09,21.0,0.0,0,0,0,33.52
1785127732.608,9.8,26.2,51.07,13.0,0.0,0,0,0,33.52
1785127733.608,9.2,42.0,51.07,17.0,0.0,0,0,0,33.53
1785127734.608,10.0,33.3,51.07,42.2,0.0,0,0,0,33.57
1785127735.608,10.1,34.7,51.04,27.8,0.0,0,0,0,33.58
1785127736.608,10.0,33.0,51.03,24.0,0.0,0,0,0,33.58
1785127737.608,13.9,76.4,51.04,22.0,0.0,0,0,0,33.58
1785127738.608,9.9,86.0,51.01,20.0,0.0,0,0,0,33.53
1785127739.609,10.9,100.0,51.01,21.0,0.0,0,0,0,33.47
1785127740.609,11.0,100.0,51.06,23.0,0.0,0,0,0,33.46
1785127741.609,10.1,100.0,51.00,55.0,0.0,0,0,0,33.51
1785127742.609,11.8,81.8,51.01,15.0,0.0,0,0,0,33.51
1785127743.609,9.9,100.0,51.06,20.0,0.0,0,0,0,33.51
1785127744.609,12.5,100.0,51.19,65.0,0.0,0,0,0,33.57
1785127745.609,13.9,92.1,51.40,253.0,0.0,0,0,0,33.58
1785127746.609,12.4,38.0,51.45,233.1,0.0,0,0,0,33.53
1785127747.610,10.8,29.9,51.48,72.2,0.0,0,0,0,33.53
1785127748.610,10.2,41.2,51.49,73.7,0.0,0,0,0,33.48
1785127749.610,12.6,24.0,51.50,76.3,0.0,0,0,0,33.48
1785127750.610,10.9,37.0,51.56,55.7,0.0,0,0,0,33.53
1785127751.610,9.3,29.7,51.52,54.0,0.0,0,0,0,33.53
1785127752.610,10.8,26.0,51.53,71.0,0.0,0,0,0,33.53
1785127753.610,9.7,40.6,51.57,45.0,0.0,0,0,0,33.53
1785127754.610,12.1,58.8,51.62,114.0,0.0,0,0,17,36.91
1785127755.611,11.5,34.0,51.70,143.0,0.0,0,0,333,97.04
1785127756.611,10.5,47.0,51.89,82.1,0.0,0,0,1507,104.02
1785127757.611,11.3,100.0,51.88,144.7,0.0,0,0,1507,104.24
1785127758.611,14.2,35.1,51.85,44.0,0.0,0,0,1507,104.35
1785127759.611,9.1,38.4,51.84,39.0,0.0,0,0,1507,104.85
1785127760.611,11.2,24.0,51.84,37.0,0.0,0,0,1507,104.54
1785127761.611,10.9,26.0,51.84,53.0,0.0,0,0,1507,104.64
1785127762.611,11.3,31.3,51.85,89.0,0.0,0,0,1507,104.70
1785127763.612,11.6,48.0,51.88,130.0,0.0,0,0,1507,104.86
1785127764.612,10.6,38.6,51.89,99.6,0.0,0,0,1507,104.95
1785127765.612,11.3,28.3,51.87,48.3,0.0,0,0,1507,105.26
1785127766.612,11.0,30.7,51.90,63.7,0.0,0,0,1507,105.36
1785127767.612,10.0,38.0,51.91,62.0,0.0,0,0,1507,105.21
1785127768.612,11.7,35.4,51.91,77.0,0.0,0,0,7721,105.55
1785127769.612,10.8,36.0,51.95,76.0,0.0,0,0,13993,105.70
1785127770.612,9.0,34.0,51.90,54.0,0.0,0,0,13993,105.64
1785127771.612,10.7,26.5,51.91,65.0,0.0,0,0,15033,105.83
1785127772.613,10.6,31.0,51.97,29.0,0.0,0,0,15033,105.79
1785127773.613,9.8,33.0,52.01,91.8,0.0,0,0,15033,105.37
1785127774.613,18.5,83.7,53.17,683.5,0.0,0,0,15033,105.75
1785127775.613,18.7,81.0,53.17,731.8,0.0,0,0,15033,105.84
1785127776.613,14.5,100.0,52.61,733.5,0.0,0,0,15033,105.93
1785127777.613,12.1,91.0,53.53,743.8,0.0,0,0,15033,106.04
1785127778.613,13.6,100.0,54.81,720.3,0.0,0,0,15033,106.04
1785127779.613,11.5,100.0,55.79,661.8,0.0,0,0,15033,106.04
1785127780.614,12.8,100.0,56.96,746.5,0.0,0,0,15033,106.15
1785127781.614,14.7,100.0,56.81,760.7,0.0,0,0,15033,106.24
1785127782.614,11.0,100.0,55.64,507.5,0.0,0,0,15033,106.27
1785127783.614,5.4,100.0,52.64,91.2,0.0,44,2,15033,107.69
1785127784.614,4.1,99.0,53.40,104.6,0.0,34,1,15033,108.40
1785127785.614,4.2,100.0,54.02,101.7,0.0,0,0,15033,108.19
1785127786.614,3.5,100.0,54.62,77.2,0.0,0,0,15131,106.66
1785127787.614,2.8,100.0,55.23,39.0,0.0,0,0,15131,106.65
1785127788.614,2.8,100.0,55.76,14.0,0.0,0,0,15131,106.29
1785127789.615,2.6,100.0,56.38,36.0,0.0,0,0,15131,106.72
1785127790.615,3.2,92.0,56.99,59.0,0.0,0,0,15131,106.77
1785127791.615,2.9,100.0,57.50,27.0,0.0,0,0,15131,106.82
1785127792.615,3.4,100.0,58.14,74.0,0.0,0,0,15131,106.86
1785127793.615,3.2,100.0,58.80,103.0,0.0,0,0,15131,106.91
1785127794.615,7.1,68.0,59.17,102.3,0.0,0,0,15131,106.96
1785127795.615,12.0,99.0,59.19,102.0,0.0,0,0,15131,107.41
1785127796.615,11.5,99.0,59.27,81.0,0.0,0,0,15131,108.30
1785127797.615,11.8,93.9,59.22,47.0,0.0,0,0,15131,107.96
1785127798.616,11.0,69.0,59.17,34.9,0.0,0,0,15131,107.63
1785127799.616,8.8,66.0,58.45,8.0,0.0,0,0,15131,107.70
1785127800.616,3.4,98.0,55.64,8.0,0.0,0,0,15131,107.72
1785127801.616,4.3,99.0,55.59,8.0,0.0,0,0,15131,107.72
1785127802.616,4.6,98.0,55.59,6.0,0.0,0,0,15131,107.75
1785127803.616,5.1,51.5,55.56,10.0,0.0,0,0,15131,107.86
1785127804.616,7.3,89.9,55.51,7.0,0.0,0,0,15131,107.96
1785127805.616,6.0,58.0,55.49,9.0,0.0,0,0,15131,107.94
1785127806.616,6.3,78.0,55.49,8.0,0.0,0,0,15131,107.97
1785127807.616,7.3,83.0,55.46,7.0,0.0,0,0,15131,108.00
1785127808.617,5.2,84.8,55.41,7.0,0.0,0,0,15131,108.02
1785127809.617,6.4,92.1,55.35,10.0,0.0,0,0,15131,108.22
1785127810.617,3.7,88.0,55.34,8.0,0.0,0,0,15131,108.33
1785127811.617,4.4,92.1,55.32,8.0,0.0,0,0,15131,108.32
